time,phi_dot_deg_per_sec,theta_dot_deg_per_sec,psi_dot_deg_per_sec
50.287501,0.828461,1.309975,0.766099
50.300001,0.805174,0.993709,0.684899
50.312501,0.770756,0.664201,0.587677
50.325001,0.726667,0.32615,0.476444
50.337501,0.675123,-0.015742,0.353985
50.350001,0.618928,-0.356836,0.223704
50.362501,0.561228,-0.692599,0.089386
50.375001,0.505239,-1.018637,-0.045068
50.387501,0.45396,-1.330729,-0.175915
50.400001,0.409942,-1.624843,-0.299787
50.412501,0.375115,-1.897171,-0.413851
50.425001,0.350693,-2.144163,-0.515878
50.437501,0.337161,-2.362576,-0.604242
50.450001,0.334317,-2.549525,-0.677843
50.462501,0.34136,-2.70254,-0.736003
50.475001,0.356996,-2.819625,-0.778336
50.487501,0.379549,-2.899305,-0.804617
50.500001,0.407075,-2.940674,-0.814681
50.512501,0.437456,-2.943418,-0.808334
50.525001,0.468492,-2.907838,-0.785316
50.537501,0.497986,-2.83484,-0.745289
50.550001,0.52383,-2.725922,-0.687871
50.562501,0.544092,-2.583137,-0.612699
50.575001,0.557116,-2.409042,-0.519519
50.587501,0.561619,-2.206628,-0.408305
50.600001,0.556793,-1.979254,-0.279371
50.612501,0.542391,-1.730562,-0.133488
50.625001,0.518787,-1.464398,0.028035
50.637501,0.487007,-1.184745,0.203298
50.650001,0.448698,-0.895656,0.389817
50.662501,0.40605,-0.601214,0.58459
50.675001,0.361661,-0.305494,0.784206
50.687501,0.318359,-0.012549,0.985017
50.700001,0.278998,0.273608,1.183318
50.712501,0.246247,0.549012,1.375539
50.725001,0.222403,0.809772,1.558412
50.737501,0.209229,1.052098,1.729094
50.750001,0.207854,1.27235,1.885242
50.762501,0.21872,1.467101,2.025018
50.775001,0.241581,1.633212,2.147054
50.787501,0.275544,1.767916,2.250362
50.800001,0.319144,1.868902,2.33423
50.812501,0.370438,1.934395,2.398104
50.825001,0.427111,1.963226,2.441485
50.837501,0.486588,1.954883,2.463851
50.850001,0.54615,1.909546,2.464615
50.862501,0.603059,1.828092,2.443125
50.875001,0.654681,1.712078,2.398715
50.887501,0.69863,1.563697,2.330793
50.900001,0.732899,1.38571,2.23896
50.912501,0.756001,1.181355,2.123152
50.925001,0.767084,0.954242,1.983775
50.937501,0.766023,0.708241,1.821825
50.950001,0.753464,0.447369,1.638961
50.962501,0.730807,0.175688,1.437532
50.975001,0.70014,-0.102773,1.220528
50.987501,0.664098,-0.384079,0.991477
51.000001,0.625684,-0.664425,0.754295
51.012501,0.588058,-0.940144,0.513094
51.025001,0.554315,-1.20771,0.271989
51.037501,0.527278,-1.463731,0.03492
51.050001,0.50932,-1.704942,-0.194495
51.062501,0.502223,-1.928215,-0.413059
51.075001,0.507095,-2.130581,-0.618036
51.087501,0.524323,-2.309275,-0.807138
51.100001,0.553565,-2.461789,-0.978471
51.112501,0.593778,-2.585952,-1.130442
51.125001,0.643265,-2.679999,-1.261647
51.137501,0.699735,-2.742654,-1.370755
51.150001,0.760375,-2.773198,-1.456408
51.162501,0.821931,-2.771524,-1.517137
51.175001,0.880808,-2.738168,-1.551332
51.187501,0.933183,-2.674315,-1.557246
51.200001,0.975147,-2.581769,-1.533063
51.212501,1.002879,-2.462886,-1.477024
51.225001,1.012846,-2.320479,-1.387599
51.237501,1.002027,-2.157682,-1.263702
51.250001,0.968147,-1.9778,-1.10493
51.262501,0.909891,-1.784141,-0.911784
51.275001,0.82709,-1.579863,-0.68587
51.287501,0.720835,-1.367842,-0.430023
51.300001,0.593519,-1.150581,-0.148354
51.312501,0.448771,-0.930182,0.153804
51.325001,0.291309,-0.708377,0.470054
51.337501,0.126694,-0.486608,0.793179
51.350001,-0.038991,-0.266171,1.115465
51.362501,-0.199495,-0.048367,1.429071
51.375001,-0.348796,0.165338,1.726421
51.387501,-0.481465,0.373182,2.000576
51.400001,-0.593003,0.573022,2.245566
51.412501,-0.680092,0.762321,2.456632
51.425001,-0.740752,0.938192,2.630375
51.437501,-0.774379,1.097509,2.764778
51.450001,-0.781675,1.237063,2.859132
51.462501,-0.764481,1.353746,2.913854
51.475001,-0.725535,1.444733,2.930255
51.487501,-0.668199,1.507657,2.91027
51.500001,-0.596175,1.540739,2.856214
51.512501,-0.513238,1.542889,2.770555
51.525001,-0.423016,1.513763,2.655761
51.537501,-0.328802,1.453766,2.514194
51.550001,-0.233424,1.364037,2.348072
51.562501,-0.139148,1.246389,2.15948
51.575001,-0.047631,1.103236,1.950404
51.587501,0.040106,0.937509,1.722802
51.600001,0.123662,0.752558,1.478661
51.612501,0.203221,0.552062,1.220058
51.625001,0.279487,0.339942,0.949195
51.637501,0.353591,0.120281,0.668417
51.650001,0.426986,-0.102743,0.380206
51.662501,0.501317,-0.32492,0.087152
51.675001,0.578278,-0.542061,-0.208075
51.687501,0.65947,-0.750052,-0.502766
51.700001,0.746254,-0.944906,-0.7942
51.712501,0.839613,-1.122825,-1.079653
51.725001,0.940026,-1.280271,-1.356385
51.737501,1.047359,-1.41405,-1.621608
51.750001,1.160773,-1.521406,-1.872421
51.762501,1.278665,-1.600123,-2.105742
51.775001,1.398634,-1.648637,-2.318238
51.787501,1.517494,-1.666136,-2.506272
51.800001,1.631336,-1.652654,-2.665896
51.812501,1.73566,-1.609128,-2.7929
51.825001,1.825574,-1.537423,-2.882942
51.837501,1.896071,-1.44029,-2.93176
51.850001,1.942367,-1.321271,-2.935467
51.862501,1.960275,-1.184521,-2.890888
51.875001,1.94658,-1.034578,-2.795912
51.887501,1.899348,-0.876082,-2.649804
51.900001,1.818147,-0.713476,-2.453422
51.912501,1.704126,-0.55072,-2.209307
51.925001,1.559953,-0.391059,-1.921633
51.937501,1.389628,-0.236864,-1.59603
51.950001,1.198205,-0.089569,-1.239305
51.962501,0.991462,0.050294,-0.859119
51.975001,0.775582,0.182973,-0.463653
51.987501,0.556853,0.309305,-0.061295
52.000001,0.341422,0.430479,0.339628
52.012501,0.135089,0.547786,0.73108
52.025001,-0.056857,0.662379,1.105511
52.037501,-0.229777,0.77506,1.456016
52.050001,-0.3798,0.886124,1.776482
52.062501,-0.503938,0.995269,2.061707
52.075001,-0.600159,1.101563,2.307499
52.087501,-0.667452,1.203499,2.510737
52.100001,-0.705834,1.299097,2.669383
52.112501,-0.716308,1.386063,2.782446
52.125001,-0.700777,1.461977,2.849893
52.137501,-0.661891,1.524487,2.872521
52.150001,-0.602874,1.571499,2.851793
52.162501,-0.527321,1.601339,2.789676
52.175001,-0.438987,1.612873,2.688487
52.187501,-0.341604,1.605586,2.550759
52.200001,-0.238706,1.579613,2.379156
52.212501,-0.133501,1.535725,2.176418
52.225001,-0.028765,1.475282,1.945343
52.237501,0.073212,1.400153,1.688808
52.250001,0.17066,1.312621,1.409793
52.262501,0.262323,1.215271,1.111432
52.275001,0.347426,1.110884,0.797041
52.287501,0.425621,1.002333,0.470153
52.300001,0.496913,0.892481,0.134525
52.312501,0.561573,0.784102,-0.205865
52.325001,0.620045,0.67981,-0.546843
52.337501,0.672847,0.581995,-0.884086
52.350001,0.720487,0.492781,-1.21317
52.362501,0.763383,0.413982,-1.529639
52.375001,0.801804,0.347074,-1.829076
52.387501,0.835836,0.293166,-2.107177
52.400001,0.865367,0.25298,-2.359829
52.412501,0.890105,0.226842,-2.583185
52.425001,0.909617,0.214678,-2.773741
52.437501,0.923385,0.216022,-2.928412
52.450001,0.930883,0.230046,-3.044599
52.462501,0.93166,0.255597,-3.120254
52.475001,0.925417,0.291254,-3.15394
52.487501,0.91208,0.335402,-3.144867
52.500001,0.891853,0.386306,-3.092924
52.512501,0.865248,0.442199,-2.998688
52.525001,0.833092,0.501359,-2.863414
52.537501,0.796505,0.562178,-2.689008
52.550001,0.75686,0.623217,-2.477983
52.562501,0.715721,0.68324,-2.233398
52.575001,0.674774,0.741223,-1.958795
52.587501,0.635741,0.796346,-1.658123
52.600001,0.600312,0.84797,-1.335659
52.612501,0.570062,0.895593,-0.995939
52.625001,0.546392,0.938809,-0.64368
52.637501,0.530462,0.977259,-0.283711
52.650001,0.523153,1.010597,0.079087
52.662501,0.525019,1.038457,0.439848
52.675001,0.536265,1.060448,0.793766
52.687501,0.556727,1.076158,1.13615
52.700001,0.58587,1.085178,1.462469
52.712501,0.622789,1.087146,1.768387
52.725001,0.666238,1.081799,2.049808
52.737501,0.714661,1.069034,2.302914
52.750001,0.766251,1.048969,2.524202
52.762501,0.81902,1.021994,2.710535
52.775001,0.870876,0.98881,2.859186
52.787501,0.919723,0.950445,2.967898
52.800001,0.963547,0.908245,3.034935
52.812501,1.000514,0.863835,3.059138
52.825001,1.029046,0.819057,3.039976
52.837501,1.047874,0.775882,2.977579
52.850001,1.056078,0.736311,2.87276
52.862501,1.053088,0.702259,2.727009
52.875001,1.038666,0.675449,2.542476
52.887501,1.012853,0.657312,2.321915
52.900001,0.97592,0.648905,2.068625
52.912501,0.928288,0.650844,1.78637
52.925001,0.870474,0.663271,1.479285
52.937501,0.803032,0.685838,1.151786
52.950001,0.726519,0.717712,0.80848
52.962501,0.641481,0.757613,0.45408
52.975001,0.54847,0.803856,0.093329
52.987501,0.448068,0.854418,-0.269058
53.000001,0.340947,0.907021,-0.628444
53.012501,0.227931,0.959222,-0.980303
53.025001,0.110061,1.00852,-1.320233
53.037501,-0.011334,1.052468,-1.643966
53.050001,-0.134586,1.08879,-1.947364
53.062501,-0.257654,1.115505,-2.226413
53.075001,-0.378113,1.131037,-2.47722
53.087501,-0.493187,1.134312,-2.696032
53.100001,-0.599812,1.12484,-2.879262
53.112501,-0.694734,1.102755,-3.023551
53.125001,-0.77465,1.068822,-3.125857
53.137501,-0.836372,1.024393,-3.183566
53.150001,-0.876993,0.97132,-3.19462
53.162501,-0.894066,0.911822,-3.15765
53.175001,-0.885742,0.84831,-3.072094
53.187501,-0.850877,0.783199,-2.938281
53.200001,-0.789089,0.718707,-2.757478
53.212501,-0.700758,0.656671,-2.531882
53.225001,-0.586978,0.598389,-2.264577
53.237501,-0.449478,0.544511,-1.959443
53.250001,-0.290523,0.494979,-1.621054
53.262501,-0.112824,0.449034,-1.254571
53.275001,0.08054,0.405268,-0.865636
53.287501,0.286165,0.361738,-0.460302
53.300001,0.500346,0.316124,-0.044967
53.312501,0.719068,0.265923,0.373667
53.325001,0.938007,0.208667,0.788633
53.337501,1.152535,0.14216,1.192757
53.350001,1.357773,0.064709,1.57875
53.362501,1.548704,-0.024661,1.939348
53.375001,1.720353,-0.126027,2.267519
53.387501,1.868045,-0.238457,2.556724
53.400001,1.987704,-0.359965,2.801225
53.412501,2.076168,-0.487569,2.996388
53.425001,2.131466,-0.617431,3.138946
53.437501,2.153012,-0.74509,3.227185
53.450001,2.141663,-0.865753,3.260984
53.462501,2.099638,-0.97461,3.241744
53.475001,2.030314,-1.067155,3.172174
53.487501,1.937901,-1.139453,3.055999
53.500001,1.827088,-1.188355,2.897629
53.512501,1.702672,-1.211634,2.701839
53.525001,1.569235,-1.208044,2.473493
53.537501,1.430884,-1.177316,2.217342
53.550001,1.291074,-1.120095,1.93791
53.562501,1.152509,-1.037847,1.639428
53.575001,1.017108,-0.932741,1.325844
53.587501,0.886034,-0.807528,1.000849
53.600001,0.759768,-0.665421,0.667929
53.612501,0.638212,-0.509978,0.330416
53.625001,0.520821,-0.345009,-0.008474
53.637501,0.406742,-0.174479,-0.345611
53.650001,0.294972,-0.002432,-0.677932
53.662501,0.184506,0.167089,-1.002435
53.675001,0.07449,0.330113,-1.316176
53.687501,-0.035652,0.482822,-1.616257
53.700001,-0.146089,0.62163,-1.899818
53.712501,-0.256499,0.743275,-2.164013
53.725001,-0.365993,0.844906,-2.405984
53.737501,-0.473092,0.924185,-2.622836
53.750001,-0.57573,0.979363,-2.811617
53.762501,-0.671308,1.009366,-2.969325
53.775001,-0.756793,1.01384,-3.092943
53.787501,-0.828865,0.993176,-3.179516
53.800001,-0.884117,0.94849,-3.226274
53.812501,-0.919279,0.881556,-3.230806
53.825001,-0.931474,0.794697,-3.191253
53.837501,-0.918469,0.690628,-3.106524
53.850001,-0.878897,0.57227,-2.976497
53.862501,-0.812429,0.442551,-2.802172
53.875001,-0.719874,0.304204,-2.585772
53.887501,-0.603187,0.159609,-2.330751
53.900001,-0.465406,0.010666,-2.041738
53.912501,-0.310503,-0.141254,-1.724394
53.925001,-0.143191,-0.2953,-1.385215
53.937501,0.031311,-0.451058,-1.031304
53.950001,0.207527,-0.608419,-0.670106
53.962501,0.379969,-0.767405,-0.309153
53.975001,0.543382,-0.927979,0.044198
53.987501,0.69297,-1.089862,0.383007
54.000001,0.8246,-1.252382,0.700973
54.012501,0.934977,-1.414364,0.992624
54.025001,1.02178,-1.574085,1.253459
54.037501,1.083751,-1.729285,1.480041
54.050001,1.120718,-1.87725,1.670016
54.062501,1.133562,-2.014936,1.822072
54.075001,1.124124,-2.139133,1.935834
54.087501,1.095056,-2.246649,2.011709
54.100001,1.049644,-2.33449,2.050703
54.112501,0.991612,-2.400017,2.054237
54.125001,0.924917,-2.441085,2.023966
54.137501,0.85357,-2.45613,1.961645
54.150001,0.781457,-2.444227,1.869032
54.162501,0.712203,-2.405093,1.747842
54.175001,0.649037,-2.339066,1.59975
54.187501,0.594695,-2.247052,1.426438
54.200001,0.551326,-2.13044,1.22967
54.212501,0.520425,-1.991023,1.011387
54.225001,0.502781,-1.830896,0.773806
54.237501,0.498447,-1.652378,0.519505
54.250001,0.506736,-1.457933,0.251485
54.262501,0.526259,-1.250124,-0.026802
54.275001,0.55499,-1.031584,-0.311476
54.287501,0.59038,-0.805007,-0.598293
54.300001,0.629502,-0.573165,-0.882756
54.312501,0.669236,-0.338932,-1.160263
54.325001,0.706462,-0.105312,-1.426277
54.337501,0.738271,0.124545,-1.676505
54.350001,0.762153,0.347341,-1.907065
54.362501,0.776167,0.559656,-2.114623
54.375001,0.779054,0.758008,-2.296481
54.387501,0.770312,0.938924,-2.450624
54.400001,0.750201,1.099055,-2.575702
54.412501,0.719698,1.235283,-2.670973
54.425001,0.680415,1.344839,-2.736207
54.437501,0.634467,1.425415,-2.771577
54.450001,0.58433,1.475249,-2.777551
54.462501,0.53268,1.493191,-2.7548
54.475001,0.482239,1.478739,-2.704131
54.487501,0.435613,1.432041,-2.626468
54.500001,0.395148,1.353874,-2.522858
54.512501,0.362802,1.245589,-2.394514
54.525001,0.340023,1.109051,-2.242886
54.537501,0.327663,0.946553,-2.069727
54.550001,0.325914,0.760732,-1.877171
54.562501,0.33429,0.554494,-1.667774
54.575001,0.351637,0.330939,-1.444529
54.587501,0.376212,0.09331,-1.210833
54.600001,0.405782,-0.155041,-0.970413
54.612501,0.437784,-0.410678,-0.727207
54.625001,0.469497,-0.670084,-0.485219
54.637501,0.498238,-0.929662,-0.24835
54.650001,0.521542,-1.185743,-0.020246
54.662501,0.537331,-1.434591,0.195843
54.675001,0.544041,-1.672442,0.397162
54.687501,0.540708,-1.895537,0.581503
54.700001,0.527015,-2.100196,0.747205
54.712501,0.503281,-2.282892,0.893114
54.725001,0.470434,-2.44034,1.018498
54.737501,0.429941,-2.569585,1.122935
54.750001,0.383739,-2.668098,1.206202
54.762501,0.334146,-2.733842,1.26815
54.775001,0.283772,-2.765344,1.308617
54.787501,0.235434,-2.761733,1.327351
54.800001,0.192057,-2.72276,1.323987
54.812501,0.156566,-2.648798,1.298063
54.825001,0.131764,-2.540816,1.249083
54.837501,0.120188,-2.400327,1.17664
54.850001,0.123936,-2.229324,1.080565
54.862501,0.144493,-2.0302,0.961124
54.875001,0.182541,-1.805657,0.819216
54.887501,0.237802,-1.558625,0.656551
54.900001,0.308926,-1.292187,0.475789
54.912501,0.39346,-1.00953,0.280589
54.925001,0.487923,-0.713923,0.075554
54.937501,0.587993,-0.408715,-0.133944
54.950001,0.688811,-0.097366,-0.342052
54.962501,0.785355,0.216516,-0.542809
54.975001,0.872867,0.529141,-0.730556
54.987501,0.947247,0.836524,-0.900331
55.000001,1.005377,1.134495,-1.048184
55.012501,1.045324,1.418756,-1.171373
55.025001,1.066413,1.684969,-1.268419
55.037501,1.069156,1.928867,-1.339032
55.050001,1.055079,2.146387,-1.383922
55.062501,1.026484,2.3338,-1.404551
55.075001,0.986184,2.487825,-1.402855
55.087501,0.937246,2.605731,-1.380991
55.100001,0.882778,2.685408,-1.341124
55.112501,0.825754,2.725414,-1.285278
55.125001,0.768893,2.724996,-1.215245
55.137501,0.714578,2.68409,-1.132552
55.150001,0.664801,2.603304,-1.038483
55.162501,0.621134,2.483885,-0.934132
55.175001,0.584702,2.327676,-0.820482
55.187501,0.556176,2.137063,-0.69849
55.200001,0.535758,1.914924,-0.569183
55.212501,0.523188,1.664566,-0.43373
55.225001,0.517755,1.389673,-0.293498
55.237501,0.518339,1.094246,-0.15007
55.250001,0.523466,0.782553,-0.005236
55.262501,0.531405,0.459079,0.13906
55.275001,0.540273,0.128476,0.280808
55.287501,0.548166,-0.204485,0.418028
55.300001,0.553288,-0.534967,0.548892
55.312501,0.55407,-0.858122,0.671824
55.325001,0.549263,-1.169151,0.785583
55.337501,0.538006,-1.463381,0.889311
55.350001,0.519851,-1.736326,0.98254
55.362501,0.494756,-1.983773,1.065168
55.375001,0.463052,-2.201852,1.137393
55.387501,0.42539,-2.387111,1.199634
55.400001,0.382686,-2.536577,1.252432
55.412501,0.336061,-2.64782,1.296359
55.425001,0.286796,-2.718991,1.331928
55.437501,0.236287,-2.748863,1.359521
55.450001,0.186024,-2.736849,1.379335
55.462501,0.137555,-2.683017,1.391354
55.475001,0.092467,-2.588084,1.395347
55.487501,0.052349,-2.453405,1.390898
55.500001,0.018732,-2.280946,1.377462
55.512501,-0.006973,-2.073246,1.35446
55.525001,-0.023577,-1.833368,1.321395
55.537501,-0.030214,-1.564841,1.277988
55.550001,-0.026456,-1.271595,1.22431
55.562501,-0.012398,-0.957885,1.160906
55.575001,0.011288,-0.628222,1.088862
55.587501,0.043355,-0.287296,1.009827
55.600001,0.082063,0.060088,0.925943
55.612501,0.125315,0.409075,0.839726
55.625001,0.170844,0.754818,0.753881
55.637501,0.21643,1.092526,0.671092
55.650001,0.260092,1.417518,0.593836
55.662501,0.300249,1.725274,0.524215
55.675001,0.335816,2.011482,0.463865
55.687501,0.366239,2.2721,0.413915
55.700001,0.391465,2.503409,0.375006
55.712501,0.411875,2.702066,0.347361
55.725001,0.428182,2.865164,0.330862
55.737501,0.441327,2.990274,0.325144
55.750001,0.452373,3.075489,0.329677
55.762501,0.462409,3.119458,0.343825
55.775001,0.472471,3.121404,0.36689
55.787501,0.483472,3.081143,0.398126
55.800001,0.496145,2.999084,0.436741
55.812501,0.511003,2.876225,0.481874
55.825001,0.528295,2.714139,0.53257
55.837501,0.547988,2.514956,0.587752
55.850001,0.569752,2.281331,0.646198
55.862501,0.592965,2.016416,0.706534
55.875001,0.616742,1.723818,0.767244
55.887501,0.63999,1.40756,0.826713
55.900001,0.661478,1.072025,0.883292
55.912501,0.679944,0.721907,0.935383
55.925001,0.694199,0.362142,0.981549
55.937501,0.703234,-0.002157,1.020606
55.950001,0.706315,-0.365778,1.05172
55.962501,0.703044,-0.723494,1.074458
55.975001,0.693382,-1.070142,1.088811
55.987501,0.677635,-1.400716,1.095174
56.000001,0.656401,-1.710445,1.094289
56.012501,0.630494,-1.994871,1.087163
56.025001,0.600859,-2.24992,1.074974
56.037501,0.568484,-2.471962,1.058978
56.050001,0.534323,-2.657863,1.040421
56.062501,0.499244,-2.80503,1.020478
56.075001,0.463988,-2.911439,1.000197
56.087501,0.429157,-2.975661,0.980476
56.100001,0.395216,-2.996878,0.962047
56.112501,0.362507,-2.974887,0.945467
56.125001,0.331271,-2.910102,0.931129
56.137501,0.301686,-2.803544,0.919262
56.150001,0.27389,-2.656822,0.909944
56.162501,0.248018,-2.472111,0.903111
56.175001,0.224225,-2.252122,0.898567
56.187501,0.202705,-2.000059,0.895999
56.200001,0.183697,-1.71958,0.895001
56.212501,0.167486,-1.41474,0.895092
56.225001,0.154383,-1.089938,0.895758
56.237501,0.144703,-0.749856,0.896488
56.250001,0.138729,-0.399389,0.896816
56.262501,0.136681,-0.043582,0.896361
56.275001,0.138689,0.312446,0.894858
56.287501,0.144769,0.663577,0.892175
56.300001,0.154825,1.004758,0.888313
56.312501,0.168653,1.331085,0.883391
56.325001,0.185965,1.637865,0.877613
56.337501,0.206409,1.920687,0.871229
56.350001,0.229599,2.175485,0.864495
56.362501,0.255135,2.398595,0.857627
56.375001,0.282614,2.58681,0.850767
56.387501,0.311636,2.737423,0.843956
56.400001,0.341798,2.848272,0.837108
56.412501,0.372682,2.917769,0.830001
56.425001,0.403841,2.944924,0.822268
56.437501,0.434781,2.929363,0.813393
56.450001,0.464953,2.871338,0.802722
56.462501,0.493744,2.771721,0.789477
56.475001,0.520489,2.631996,0.772777
56.487501,0.544483,2.454241,0.751682
56.500001,0.565026,2.241093,0.725236
56.512501,0.581463,1.995712,0.692533
56.525001,0.59325,1.721731,0.652789
56.537501,0.600025,1.423194,0.605415
56.550001,0.601664,1.104496,0.550087
56.562501,0.598338,0.770307,0.486805
56.575001,0.590541,0.425502,0.41592
56.587501,0.579087,0.075081,0.338133
56.600001,0.56507,-0.275902,0.254466
56.612501,0.549802,-0.622411,0.166186
56.625001,0.534716,-0.959496,0.074725
56.637501,0.52126,-1.282357,-0.018423
56.650001,0.510801,-1.586401,-0.111795
56.662501,0.504525,-1.867302,-0.204035
56.675001,0.503371,-2.121054,-0.293941
56.687501,0.507984,-2.344022,-0.380487
56.700001,0.518683,-2.532995,-0.462811
56.712501,0.535461,-2.685232,-0.540184
56.725001,0.557981,-2.798509,-0.611946
56.737501,0.585593,-2.871157,-0.677455
56.750001,0.617342,-2.902095,-0.736011
56.762501,0.651991,-2.890859,-0.786807
56.775001,0.68804,-2.837619,-0.828878
56.787501,0.723756,-2.743188,-0.86109
56.800001,0.757228,-2.609013,-0.882146
56.812501,0.786439,-2.437161,-0.890636
56.825001,0.809368,-2.230284,-0.885133
56.837501,0.824131,-1.99157,-0.864317
56.850001,0.829139,-1.72468,-0.827144
56.862501,0.823272,-1.433667,-0.773021
56.875001,0.80604,-1.122891,-0.701975
56.887501,0.777705,-0.796925,-0.614786
56.900001,0.739337,-0.460465,-0.513051
56.912501,0.692778,-0.118244,-0.399155
56.925001,0.640516,0.225031,-0.27616
56.937501,0.585481,0.564742,-0.147601
56.950001,0.530785,0.896397,-0.017237
56.962501,0.479441,1.215662,0.111213
56.975001,0.434121,1.51839,0.234308
56.987501,0.396955,1.800649,0.349067
57.000001,0.369411,2.05876,0.45307
57.012501,0.35225,2.289336,0.544483
57.025001,0.345543,2.489336,0.622015
57.037501,0.34874,2.656118,0.684825
57.050001,0.360768,2.787495,0.732402
57.062501,0.380137,2.88179,0.76444
57.075001,0.405046,2.937877,0.780723
57.087501,0.433486,2.955215,0.78104
57.100001,0.463328,2.933872,0.765125
57.112501,0.492409,2.874527,0.732635
57.125001,0.518613,2.778457,0.683172
57.137501,0.539964,2.647507,0.61633
57.150001,0.554713,2.484049,0.53178
57.162501,0.561442,2.290921,0.429373
57.175001,0.559166,2.071351,0.309261
57.187501,0.547422,1.828889,0.172009
57.200001,0.526352,1.567321,0.018698
57.212501,0.496737,1.290598,-0.149019
57.225001,0.459996,1.002769,-0.328893
57.237501,0.418128,0.707932,-0.518125
57.250001,0.373595,0.410191,-0.713464
57.262501,0.329158,0.11364,-0.911353
57.275001,0.287683,-0.177663,-1.108112
57.287501,0.251928,-0.4597,-1.30013
57.300001,0.224339,-0.728516,-1.484044
57.312501,0.206888,-0.980247,-1.656881
57.325001,0.20094,-1.21116,-1.81615
57.337501,0.207187,-1.417709,-1.959874
57.350001,0.225632,-1.596615,-2.086563
57.362501,0.255613,-1.744935,-2.195148
57.375001,0.295871,-1.860156,-2.284872
57.387501,0.344638,-1.940275,-2.355175
57.400001,0.399735,-1.983869,-2.405583
57.412501,0.458686,-1.990156,-2.435618
57.425001,0.518826,-1.959038,-2.444736
57.437501,0.577423,-1.891114,-2.432316
57.450001,0.631799,-1.787676,-2.397687
57.462501,0.679458,-1.650673,-2.3402
57.475001,0.718229,-1.482655,-2.25934
57.487501,0.746397,-1.286691,-2.15486
57.500001,0.762834,-1.066271,-2.026923
57.512501,0.767098,-0.825192,-1.876232
57.525001,0.759505,-0.567451,-1.704125
57.537501,0.741137,-0.297135,-1.512625
57.550001,0.713797,-0.01833,-1.304425
57.562501,0.6799,0.264947,-1.082806
57.575001,0.642308,0.548792,-0.851506
57.587501,0.604132,0.829439,-0.614542
57.600001,0.568511,1.103264,-0.376015
57.612501,0.538393,1.36678,-0.139921
57.625001,0.516346,1.616635,0.090009
57.637501,0.504404,1.84961,0.310429
57.650001,0.503956,2.062642,0.518445
57.662501,0.515683,2.252856,0.711619
57.675001,0.539543,2.417616,0.887935
57.687501,0.574781,2.554594,1.045716
57.700001,0.619971,2.661844,1.183517
57.712501,0.67307,2.737877,1.300011
57.725001,0.731485,2.781739,1.39388
57.737501,0.792152,2.793065,1.463721
57.750001,0.851624,2.772128,1.507994
57.762501,0.906178,2.719845,1.525009
57.775001,0.951941,2.637772,1.512972
57.787501,0.985054,2.528044,1.470079
57.800001,1.001857,2.393299,1.39468
57.812501,0.999109,2.236554,1.285471
57.825001,0.974218,2.061065,1.141734
57.837501,0.925469,1.870163,0.963567
57.850001,0.852229,1.667095,0.752103
57.862501,0.755095,1.454886,0.509666
57.875001,0.635966,1.236227,0.239857
57.887501,0.498024,1.013427,-0.052461
57.900001,0.345617,0.788412,-0.361281
57.912501,0.184043,0.562796,-0.679664
57.925001,0.019255,0.337994,-1.000047
57.937501,-0.142496,0.115373,-1.314599
57.950001,-0.295049,-0.103593,-1.615619
57.962501,-0.432723,-0.317177,-1.895922
57.975001,-0.550671,-0.523306,-2.149197
57.987501,-0.645163,-0.719518,-2.370281
58.000001,-0.713778,-0.902992,-2.555343
58.012501,-0.755483,-1.070634,-2.701945
58.025001,-0.770589,-1.219224,-2.808993
58.037501,-0.760612,-1.345591,-2.876587
58.050001,-0.728048,-1.446793,-2.90579
58.062501,-0.676103,-1.520298,-2.898368
58.075001,-0.608409,-1.564127,-2.856531
58.087501,-0.52875,-1.576963,-2.782697
58.100001,-0.440826,-1.558222,-2.679316
58.112501,-0.348057,-1.508073,-2.548749
58.125001,-0.253435,-1.427426,-2.393211
58.137501,-0.15942,-1.317887,-2.214771
58.150001,-0.067876,-1.181689,-2.015382
58.162501,0.019962,-1.021611,-1.796947
58.175001,0.103487,-0.840883,-1.561379
58.187501,0.182692,-0.643094,-1.31067
58.200001,0.258117,-0.432103,-1.046933
58.212501,0.330768,-0.211956,-0.772427
58.225001,0.402016,0.013183,-0.489558
58.237501,0.473476,0.239101,-0.200862
58.250001,0.546869,0.461583,0.091034
58.262501,0.623882,0.676473,0.383449
58.275001,0.706019,0.879719,0.673683
58.287501,0.794459,1.067435,0.959038
58.300001,0.889929,1.235961,1.236816
58.312501,0.992586,1.381944,1.504292
58.325001,1.101919,1.502426,1.758667
58.337501,1.216676,1.594943,1.996997
58.350001,1.334818,1.657631,2.21612
58.362501,1.453514,1.689334,2.412591
58.375001,1.569173,1.689697,2.582649
58.387501,1.677549,1.659246,2.722237
58.400001,1.773898,1.599423,2.827088
58.412501,1.853227,1.512581,2.892903
58.425001,1.9106,1.401909,2.915602
58.437501,1.941501,1.271296,2.891649
58.450001,1.942211,1.125125,2.818407
58.462501,1.91016,0.96801,2.694471
58.475001,1.844194,0.804507,2.519943
58.487501,1.74473,0.638821,2.296585
58.500001,1.613757,0.474541,2.027843
58.512501,1.454716,0.314456,1.718723
58.525001,1.272249,0.16044,1.375559
58.537501,1.071897,0.013451,1.005703
58.550001,0.859761,-0.126387,0.61719
58.562501,0.642188,-0.259617,0.218403
