time,PN_m,PE_m,PD_m,P_m
47.162501,1288.869409,225.170469,-7.112107,1308.40998
47.175001,1289.222816,225.138396,-6.960692,1308.751778
47.187501,1289.575165,225.119406,-6.80468,1309.094785
47.200001,1289.925907,225.113941,-6.644057,1309.438535
47.212501,1290.274491,225.122247,-6.478923,1309.782526
47.225001,1290.620394,225.144376,-6.309481,1310.126254
47.237501,1290.963153,225.180182,-6.136033,1310.469239
47.250001,1291.30239,225.229332,-5.958966,1310.811056
47.262501,1291.637842,225.291316,-5.778738,1311.151359
47.275001,1291.969375,225.365462,-5.595865,1311.489905
47.287501,1292.297001,225.450953,-5.410911,1311.826569
47.300001,1292.620886,225.546852,-5.224472,1312.161359
47.312501,1292.941349,225.652121,-5.03717,1312.494413
47.325001,1293.258855,225.765639,-4.849647,1312.826001
47.337501,1293.574004,225.886229,-4.662558,1313.156515
47.350001,1293.887508,226.01267,-4.476568,1313.486449
47.362501,1294.200171,226.143716,-4.292355,1313.816383
47.375001,1294.512858,226.27811,-4.11061,1314.146955
47.387501,1294.826467,226.414593,-3.932039,1314.478835
47.400001,1295.141895,226.551921,-3.757364,1314.812693
47.412501,1295.460007,226.68887,-3.587323,1315.149171
47.425001,1295.781605,226.824249,-3.422671,1315.488853
47.437501,1296.107397,226.956911,-3.264175,1315.832238
47.450001,1296.437977,227.085764,-3.112607,1316.179722
47.462501,1296.773798,227.209785,-2.968733,1316.531574
47.475001,1297.115164,227.328034,-2.833303,1316.887927
47.487501,1297.462216,227.439673,-2.707032,1317.248775
47.500001,1297.814937,227.543979,-2.590587,1317.613974
47.512501,1298.173154,227.640358,-2.484563,1317.983249
47.525001,1298.536555,227.728367,-2.389469,1318.356213
47.537501,1298.904707,227.807719,-2.305708,1318.732388
47.550001,1299.27708,227.878297,-2.233565,1319.11123
47.562501,1299.653081,227.940158,-2.173192,1319.492163
47.575001,1300.032078,227.993538,-2.124598,1319.874604
47.587501,1300.413435,228.038842,-2.087653,1320.257995
47.600001,1300.796539,228.076649,-2.06208,1320.641831
47.612501,1301.180827,228.10769,-2.047464,1321.025683
47.625001,1301.565802,228.132841,-2.043258,1321.409212
47.637501,1301.951051,228.153105,-2.048793,1321.792184
47.650001,1302.33625,228.169596,-2.063293,1322.17447
47.662501,1302.721163,228.183514,-2.085889,1322.556046
47.675001,1303.105636,228.196131,-2.115629,1322.936978
47.687501,1303.489587,228.208768,-2.151498,1323.317412
47.700001,1303.872984,228.222774,-2.19243,1323.697548
47.712501,1304.255829,228.239507,-2.237321,1324.07762
47.725001,1304.63813,228.260314,-2.285044,1324.457868
47.737501,1305.019883,228.28651,-2.334463,1324.83851
47.750001,1305.401047,228.319356,-2.384444,1325.21972
47.762501,1305.781524,228.360042,-2.433872,1325.601607
47.775001,1306.161146,228.409663,-2.481662,1325.98419
47.787501,1306.539665,228.469203,-2.52678,1326.367392
47.800001,1306.916748,228.539514,-2.568254,1326.751028
47.812501,1307.29198,228.621302,-2.605192,1327.134812
47.825001,1307.664877,228.715114,-2.636801,1327.518356
47.837501,1308.034895,228.821325,-2.662399,1327.901192
47.850001,1308.401461,228.940137,-2.681434,1328.282786
47.862501,1308.763989,229.071576,-2.693494,1328.662568
47.875001,1309.121913,229.215502,-2.698315,1329.039958
47.887501,1309.474719,229.371612,-2.695795,1329.414398
47.900001,1309.821964,229.539461,-2.685988,1329.78538
47.912501,1310.163312,229.718479,-2.669108,1330.152475
47.925001,1310.498545,229.90799,-2.645527,1330.515358
47.937501,1310.827586,230.107239,-2.615763,1330.873827
47.950001,1311.150502,230.31541,-2.580471,1331.227811
47.962501,1311.467511,230.531651,-2.540433,1331.577384
47.975001,1311.778975,230.755089,-2.496544,1331.922754
47.987501,1312.085385,230.984847,-2.449793,1332.26426
48.000001,1312.387351,231.220058,-2.401256,1332.602357
48.012501,1312.685577,231.459865,-2.352073,1332.937592
48.025001,1312.980831,231.703433,-2.303439,1333.270584
48.037501,1313.273925,231.949941,-2.256585,1333.601991
48.050001,1313.56568,232.198587,-2.212765,1333.932485
48.062501,1313.856896,232.448578,-2.173239,1334.262721
48.075001,1314.148328,232.699131,-2.139254,1334.593305
48.087501,1314.440654,232.949464,-2.112029,1334.924772
48.100001,1314.734457,233.1988,-2.092734,1335.25756
48.112501,1315.030201,233.446365,-2.082472,1335.591993
48.125001,1315.328224,233.691394,-2.082254,1335.928269
48.137501,1315.628722,233.933139,-2.092981,1336.266451
48.150001,1315.931756,234.170877,-2.115424,1336.606472
48.162501,1316.237251,234.403932,-2.150204,1336.94814
48.175001,1316.545009,234.631685,-2.197781,1337.29115
48.187501,1316.854727,234.853597,-2.258438,1337.635109
48.200001,1317.166018,235.069225,-2.332273,1337.979559
48.212501,1317.478435,235.278242,-2.419204,1338.324
48.225001,1317.7915,235.48045,-2.518964,1338.667929
48.237501,1318.10473,235.675796,-2.631115,1339.01086
48.250001,1318.417666,235.864376,-2.755054,1339.352357
48.262501,1318.729895,236.04644,-2.890036,1339.692058
48.275001,1319.041069,236.222394,-3.035183,1340.029691
48.287501,1319.35092,236.392787,-3.18951,1340.36509
48.300001,1319.659272,236.558305,-3.351939,1340.6982
48.312501,1319.96604,236.719757,-3.521318,1341.029079
48.325001,1320.271228,236.878052,-3.696439,1341.35789
48.337501,1320.574923,237.034181,-3.876045,1341.684894
48.350001,1320.87728,237.189194,-4.05885,1342.010424
48.362501,1321.178508,237.344173,-4.24354,1342.334874
48.375001,1321.478846,237.500209,-4.428787,1342.65867
48.387501,1321.778549,237.658374,-4.613255,1342.982248
48.400001,1322.077864,237.819696,-4.795605,1343.306027
48.412501,1322.377009,237.985136,-4.974506,1343.63039
48.425001,1322.67616,238.155563,-5.148648,1343.955656
48.437501,1322.975434,238.331735,-5.316751,1344.28207
48.450001,1323.274882,238.51428,-5.477583,1344.609787
48.462501,1323.57448,238.703681,-5.62998,1344.938864
48.475001,1323.874133,238.900269,-5.772863,1345.269261
48.487501,1324.173678,239.104217,-5.905266,1345.600843
48.500001,1324.472896,239.31554,-6.026353,1345.933393
48.512501,1324.771526,239.534102,-6.135444,1346.266626
48.525001,1325.069283,239.759628,-6.232032,1346.600208
48.537501,1325.365875,239.991717,-6.3158,1346.933783
48.550001,1325.661033,240.229867,-6.386632,1347.266993
48.562501,1325.954522,240.47349,-6.444622,1347.599505
48.575001,1326.246167,240.721945,-6.490073,1347.931034
48.587501,1326.535866,240.974555,-6.523492,1348.26136
48.600001,1326.823604,241.230631,-6.545583,1348.590352
48.612501,1327.109457,241.489495,-6.55723,1348.917968
48.625001,1327.393599,241.75049,-6.559486,1349.244267
48.637501,1327.676295,242.012996,-6.553545,1349.569407
48.650001,1327.957896,242.276437,-6.540727,1349.893635
48.662501,1328.238821,242.540278,-6.522456,1350.217277
48.675001,1328.519548,242.80403,-6.500232,1350.540721
48.687501,1328.800585,243.067239,-6.475614,1350.864394
48.700001,1329.082456,243.329479,-6.450197,1351.188741
48.712501,1329.365672,243.590341,-6.425588,1351.5142
48.725001,1329.650713,243.849425,-6.403388,1351.841176
48.737501,1329.938001,244.106325,-6.385163,1352.170017
48.750001,1330.227884,244.360626,-6.372428,1352.500997
48.762501,1330.520616,244.611892,-6.366619,1352.834292
48.775001,1330.81635,244.859671,-6.369073,1353.169975
48.787501,1331.115127,245.103488,-6.380999,1353.508004
48.800001,1331.416875,245.342857,-6.403463,1353.848226
48.812501,1331.721419,245.577285,-6.437359,1354.190378
48.825001,1332.028483,245.80629,-6.483399,1354.534107
48.837501,1332.337715,246.029406,-6.54209,1354.878982
48.850001,1332.648702,246.24621,-6.613731,1355.22452
48.862501,1332.960998,246.45633,-6.698406,1355.570217
48.875001,1333.274149,246.659466,-6.795983,1355.915571
48.887501,1333.587724,246.855401,-6.906121,1356.260116
48.900001,1333.901336,247.044013,-7.028286,1356.603448
48.912501,1334.214672,247.225283,-7.161759,1356.945254
48.925001,1334.527509,247.399294,-7.30566,1357.285326
48.937501,1334.839731,247.566238,-7.458968,1357.62358
48.950001,1335.151338,247.726403,-7.620543,1357.960066
48.962501,1335.462449,247.88017,-7.789145,1358.294961
48.975001,1335.773297,248.027995,-7.963455,1358.628574
48.987501,1336.08422,248.170398,-8.142094,1358.961325
49.000001,1336.395648,248.307947,-8.323636,1359.293732
49.012501,1336.708082,248.441236,-8.506625,1359.626385
49.025001,1337.022069,248.57087,-8.689583,1359.959925
49.037501,1337.338177,248.697445,-8.871022,1360.29501
49.050001,1337.65697,248.82153,-9.049456,1360.632285
49.062501,1337.978978,248.943655,-9.22341,1360.972358
49.075001,1338.304672,249.064289,-9.391435,1361.315766
49.087501,1338.634444,249.183836,-9.55212,1361.662954
49.100001,1338.968581,249.302619,-9.704111,1362.014253
49.112501,1339.307256,249.420876,-9.846132,1362.369864
49.125001,1339.65052,249.538757,-9.977006,1362.729852
49.137501,1339.998296,249.656322,-10.095675,1363.09414
49.150001,1340.350387,249.773543,-10.201231,1363.462521
49.162501,1340.706484,249.89031,-10.292933,1363.834663
49.175001,1341.066188,250.006442,-10.370229,1364.210132
49.187501,1341.429029,250.121691,-10.432774,1364.588415
49.200001,1341.794493,250.235763,-10.480441,1364.968951
49.212501,1342.162049,250.348323,-10.513327,1365.351156
49.225001,1342.531179,250.459015,-10.531758,1365.734456
49.237501,1342.901407,250.56747,-10.536279,1366.118318
49.250001,1343.272316,250.673323,-10.527643,1366.502272
49.262501,1343.643574,250.77622,-10.506803,1366.885935
49.275001,1344.014946,250.875827,-10.474885,1367.269022
49.287501,1344.386295,250.971839,-10.433169,1367.651354
49.300001,1344.757591,251.063982,-10.383071,1368.032862
49.312501,1345.128897,251.152016,-10.326111,1368.413576
49.325001,1345.50036,251.235736,-10.263896,1368.793615
49.337501,1345.87219,251.314967,-10.198096,1369.173168
49.350001,1346.244641,251.389569,-10.130422,1369.552472
49.362501,1346.617985,251.459428,-10.062605,1369.931786
49.375001,1346.992484,251.524456,-9.996373,1370.311363
49.387501,1347.368365,251.584587,-9.933435,1370.691427
49.400001,1347.745796,251.639776,-9.875454,1371.072147
49.412501,1348.124866,251.689996,-9.824031,1371.453616
49.425001,1348.505566,251.735237,-9.780675,1371.835832
49.437501,1348.887778,251.775505,-9.746789,1372.218694
49.450001,1349.271276,251.810823,-9.723635,1372.601988
49.462501,1349.655724,251.841231,-9.712321,1372.9854
49.475001,1350.040686,251.866782,-9.713774,1373.368518
49.487501,1350.425646,251.88755,-9.728723,1373.750855
49.500001,1350.810031,251.903618,-9.757684,1374.131866
49.512501,1351.193234,251.915088,-9.800949,1374.510977
49.525001,1351.574649,251.922071,-9.858585,1374.887615
49.537501,1351.953701,251.924685,-9.930428,1375.261237
49.550001,1352.329876,251.923055,-10.016098,1375.631361
49.562501,1352.702749,251.917305,-10.115007,1375.997591
49.575001,1353.072012,251.907552,-10.226376,1376.359641
49.587501,1353.437483,251.893905,-10.349255,1376.717351
49.600001,1353.799125,251.876457,-10.482549,1377.070697
49.612501,1354.157046,251.85528,-10.625036,1377.419791
49.625001,1354.511497,251.830424,-10.775394,1377.764881
49.637501,1354.862859,251.801911,-10.932221,1378.106339
49.650001,1355.211627,251.769736,-11.094053,1378.444642
49.662501,1355.558388,251.733864,-11.259385,1378.780351
49.675001,1355.903796,251.694233,-11.426685,1379.114085
49.687501,1356.248536,251.650759,-11.594404,1379.446493
49.700001,1356.593302,251.603333,-11.760995,1379.778223
49.712501,1356.938759,251.551836,-11.924923,1380.109896
49.725001,1357.285516,251.496136,-12.084674,1380.442074
49.737501,1357.6341,251.436101,-12.238775,1380.775235
49.750001,1357.984929,251.371607,-12.385811,1381.109757
49.762501,1358.3383,251.30254,-12.524435,1381.445896
49.775001,1358.694373,251.22881,-12.6534,1381.783783
49.787501,1359.053168,251.150353,-12.77157,1382.123413
49.800001,1359.41457,251.067139,-12.87795,1382.464655
49.812501,1359.778331,250.979173,-12.971707,1382.807261
49.825001,1360.144097,250.8865,-13.052185,1383.150881
49.837501,1360.511421,250.789202,-13.118932,1383.495088
49.850001,1360.879797,250.687399,-13.171703,1383.839401
49.862501,1361.248683,250.581245,-13.210478,1384.183317
49.875001,1361.61754,250.470921,-13.235458,1384.526339
49.887501,1361.985854,250.356635,-13.247066,1384.868006
49.900001,1362.353171,250.238609,-13.245938,1385.207919
49.912501,1362.719115,250.117078,-13.232908,1385.545759
49.925001,1363.083412,249.992284,-13.208992,1385.88131
49.937501,1363.445893,249.864471,-13.175368,1386.214466
49.950001,1363.806508,249.733885,-13.133351,1386.545235
49.962501,1364.165318,249.60077,-13.084373,1386.873736
49.975001,1364.522488,249.46537,-13.029957,1387.200192
49.987501,1364.878273,249.327935,-12.971695,1387.524913
50.000001,1365.232997,249.188719,-12.911226,1387.848282
50.012501,1365.587031,249.047991,-12.850213,1388.170728
50.025001,1365.940767,248.906037,-12.790324,1388.492704
50.037501,1366.294593,248.763169,-12.73321,1388.814662
50.050001,1366.648866,248.619727,-12.680487,1389.13703
50.062501,1367.003889,248.476081,-12.63371,1389.460185
50.075001,1367.359891,248.332639,-12.594355,1389.784439
50.087501,1367.71701,248.18984,-12.563798,1390.110019
50.100001,1368.075286,248.048153,-12.543287,1390.437056
50.112501,1368.434653,247.908071,-12.533925,1390.765584
50.125001,1368.794945,247.7701,-12.536647,1391.095537
50.137501,1369.155903,247.634751,-12.552203,1391.426755
50.150001,1369.51719,247.50252,-12.581138,1391.759001
50.162501,1369.878414,247.373879,-12.623786,1392.091975
50.175001,1370.239149,247.249256,-12.680261,1392.425333
50.187501,1370.598962,247.129022,-12.750459,1392.758717
50.200001,1370.957446,247.013476,-12.834059,1393.091774
50.212501,1371.31424,246.902831,-12.930536,1393.424182
50.225001,1371.669055,246.797209,-13.039179,1393.755674
50.237501,1372.021698,246.696628,-13.159102,1394.086054
50.250001,1372.372081,246.601005,-13.289274,1394.415214
50.262501,1372.720233,246.510153,-13.428539,1394.743138
50.275001,1373.066303,246.423783,-13.575634,1395.069909
50.287501,1373.410551,246.341514,-13.729218,1395.395705
50.300001,1373.75334,246.26288,-13.887889,1395.720789
50.312501,1374.095122,246.18734,-14.050201,1396.045493
50.325001,1374.43641,246.114291,-14.214678,1396.370204
50.337501,1374.777761,246.043084,-14.379833,1396.695339
50.350001,1375.119743,245.973035,-14.544174,1397.021322
50.362501,1375.462912,245.903442,-14.706219,1397.34856
50.375001,1375.807779,245.833604,-14.864504,1397.677416
50.387501,1376.15479,245.762831,-15.0176,1398.008191
50.400001,1376.504299,245.690461,-15.164119,1398.341102
50.412501,1376.856552,245.615878,-15.302737,1398.676266
50.425001,1377.211674,245.538524,-15.432207,1399.013694
50.437501,1377.569663,245.45791,-15.551376,1399.353281
50.450001,1377.930387,245.373631,-15.659212,1399.694817
50.462501,1378.293598,245.285373,-15.754819,1400.037989
50.475001,1378.658939,245.192921,-15.837455,1400.382399
50.487501,1379.025971,245.096161,-15.906557,1400.727587
50.500001,1379.394192,244.995085,-15.961745,1401.073055
50.512501,1379.763072,244.889786,-16.002842,1401.418293
50.525001,1380.132079,244.780458,-16.02987,1401.762813
50.537501,1380.500714,244.667386,-16.043055,1402.106176
50.550001,1380.868535,244.550943,-16.04282,1402.448019
50.562501,1381.235188,244.431574,-16.029772,1402.788078
50.575001,1381.600422,244.309795,-16.00469,1403.126207
50.587501,1381.964107,244.186176,-15.968502,1403.462388
50.600001,1382.326236,244.06134,-15.922269,1403.796737
50.612501,1382.686932,243.935949,-15.86716,1404.129505
50.625001,1383.046433,243.810702,-15.80443,1404.461062
50.637501,1383.405083,243.686326,-15.735401,1404.79189
50.650001,1383.763312,243.563578,-15.661439,1405.122557
50.662501,1384.12161,243.443237,-15.583936,1405.453699
50.675001,1384.4805,243.326103,-15.504293,1405.785983
50.687501,1384.840512,243.212992,-15.423901,1406.120087
50.700001,1385.202149,243.104735,-15.344129,1406.456664
50.712501,1385.565861,243.002169,-15.266303,1406.796314
50.725001,1385.932019,242.90613,-15.191696,1407.139558
50.737501,1386.300892,242.817443,-15.121508,1407.486815
50.750001,1386.672633,242.73691,-15.056848,1407.838381
50.762501,1387.047263,242.665294,-14.998721,1408.194417
50.775001,1387.424673,242.603307,-14.948007,1408.554945
50.787501,1387.804628,242.551589,-14.905448,1408.919845
50.800001,1388.186771,242.510692,-14.871629,1409.288868
50.812501,1388.57065,242.481069,-14.846969,1409.661645
50.825001,1388.955736,242.463054,-14.831711,1410.037711
50.837501,1389.34145,242.456855,-14.825911,1410.416534
50.850001,1389.727201,242.462548,-14.829445,1410.797538
50.862501,1390.112408,242.480068,-14.842003,1411.180135
50.875001,1390.496537,242.509216,-14.863104,1411.563761
50.887501,1390.879128,242.549659,-14.8921,1411.947896
50.900001,1391.259813,242.600942,-14.928194,1412.332091
50.912501,1391.638338,242.662491,-14.970456,1412.715988
50.925001,1392.014571,242.733634,-15.017841,1413.099331
50.937501,1392.388504,242.813607,-15.069209,1413.481968
50.950001,1392.760248,242.901569,-15.123344,1413.863853
50.962501,1393.130025,242.996616,-15.178968,1414.245036
50.975001,1393.498147,243.097792,-15.234769,1414.625647
50.987501,1393.864997,243.204099,-15.289408,1415.005876
51.000001,1394.230999,243.314505,-15.341542,1415.385951
51.012501,1394.596596,243.427957,-15.389837,1415.766112
51.025001,1394.962217,243.543386,-15.432984,1416.146583
51.037501,1395.328252,243.659714,-15.469719,1416.527549
51.050001,1395.695023,243.775871,-15.498834,1416.909131
51.062501,1396.062769,243.890796,-15.519199,1417.291368
51.075001,1396.431623,244.003457,-15.529775,1417.674201
51.087501,1396.801604,244.112862,-15.529636,1418.057467
51.100001,1397.172613,244.218076,-15.517984,1418.4409
51.112501,1397.544436,244.318237,-15.494161,1418.824133
51.125001,1397.916751,244.412576,-15.457667,1419.206711
51.137501,1398.289148,244.500434,-15.408167,1419.588115
51.150001,1398.661149,244.581278,-15.345496,1419.96778
51.162501,1399.032233,244.65472,-15.269659,1420.345128
51.175001,1399.401864,244.720524,-15.180831,1420.719596
51.187501,1399.769524,244.778622,-15.079344,1421.090666
51.200001,1400.134737,244.829113,-14.965675,1421.457895
51.212501,1400.497095,244.872266,-14.840431,1421.820937
51.225001,1400.85628,244.90852,-14.704325,1422.179566
51.237501,1401.212082,244.938472,-14.558161,1422.533688
51.250001,1401.564401,244.962871,-14.402812,1422.883347
51.262501,1401.913257,244.982602,-14.239198,1423.228728
51.275001,1402.258782,244.998673,-14.068271,1423.570145
51.287501,1402.601206,245.012196,-13.890996,1423.90803
51.300001,1402.940847,245.024371,-13.708349,1424.242915
51.312501,1403.278086,245.036464,-13.521295,1424.575404
51.325001,1403.613344,245.049791,-13.330795,1424.906148
51.337501,1403.947056,245.065695,-13.137794,1425.235816
51.350001,1404.279643,245.085526,-12.943224,1425.565066
51.362501,1404.61149,245.11062,-12.748,1425.894514
51.375001,1404.942917,245.142274,-12.553021,1426.224707
51.387501,1405.274165,245.181727,-12.359167,1426.5561
51.400001,1405.605375,245.230132,-12.167292,1426.88904
51.412501,1405.936583,245.288539,-11.978223,1427.223745
51.425001,1406.267711,245.357867,-11.792743,1427.560306
51.437501,1406.598577,245.438889,-11.611591,1427.898678
51.450001,1406.928898,245.532212,-11.435436,1428.238692
51.462501,1407.258308,245.638265,-11.264871,1428.580064
51.475001,1407.586378,245.75729,-11.100395,1428.922418
51.487501,1407.912644,245.889339,-10.942398,1429.265306
51.500001,1408.236628,246.034274,-10.791147,1429.608238
51.512501,1408.557875,246.191776,-10.646776,1429.95071
51.525001,1408.875974,246.361359,-10.509278,1430.292234
51.537501,1409.190585,246.542382,-10.3785,1430.632366
51.550001,1409.501465,246.734069,-10.254146,1430.970729
51.562501,1409.808478,246.935533,-10.135778,1431.307038
51.575001,1410.111613,247.145792,-10.022823,1431.641107
51.587501,1410.410981,247.363792,-9.914591,1431.972863
51.600001,1410.706823,247.588425,-9.810284,1432.302346
51.612501,1410.999493,247.818539,-9.709014,1432.629702
51.625001,1411.289451,248.052956,-9.609824,1432.955174
51.637501,1411.577242,248.290476,-9.51171,1433.279088
51.650001,1411.863478,248.529887,-9.413637,1433.601828
51.662501,1412.148811,248.769964,-9.314566,1433.92382
51.675001,1412.433909,249.009476,-9.213473,1434.2455
51.687501,1412.719429,249.247188,-9.109372,1434.567296
51.700001,1413.005996,249.481862,-9.001336,1434.889602
51.712501,1413.294175,249.712268,-8.888515,1435.212753
51.725001,1413.584454,249.937191,-8.770157,1435.537016
51.737501,1413.877226,250.155444,-8.645624,1435.862564
51.750001,1414.172781,250.365884,-8.514401,1436.189481
51.762501,1414.471295,250.56743,-8.376115,1436.517748
51.775001,1414.772832,250.759091,-8.230533,1436.847254
51.787501,1415.077351,250.939983,-8.077569,1437.177801
51.800001,1415.38471,251.109359,-7.917279,1437.50912
51.812501,1415.694689,251.266627,-7.749858,1437.840892
51.825001,1416.007004,251.411374,-7.575624,1438.172765
51.837501,1416.321329,251.543384,-7.395006,1438.504385
51.850001,1416.637322,251.662645,-7.208522,1438.835415
51.862501,1416.954644,251.769361,-7.016766,1439.16556
51.875001,1417.272983,251.863949,-6.82038,1439.49459
51.887501,1417.59207,251.947035,-6.62004,1439.822354
51.900001,1417.911694,252.019441,-6.416434,1440.148791
51.912501,1418.231709,252.082177,-6.210244,1440.47394
51.925001,1418.552041,252.136412,-6.00214,1440.797935
51.937501,1418.872684,252.183461,-5.792764,1441.121004
51.950001,1419.193691,252.224757,-5.58273,1441.443453
51.962501,1419.515165,252.261828,-5.372619,1441.765653
51.975001,1419.837241,252.296268,-5.162982,1442.088019
51.987501,1420.16007,252.329717,-4.954345,1442.410987
52.000001,1420.483797,252.36383,-4.747213,1442.734992
52.012501,1420.80854,252.400255,-4.542075,1443.060437
52.025001,1421.134371,252.440602,-4.339417,1443.387678
52.037501,1421.461301,252.486421,-4.139716,1443.716995
52.050001,1421.789265,252.539173,-3.943455,1444.048579
52.062501,1422.11811,252.600207,-3.751115,1444.382516
52.075001,1422.447597,252.670734,-3.563175,1444.718783
52.087501,1422.7774,252.751802,-3.380112,1445.057241
52.100001,1423.107119,252.844282,-3.202386,1445.397647
52.112501,1423.436286,252.948844,-3.030436,1445.739659
52.125001,1423.764395,253.065954,-2.864665,1446.082859
52.137501,1424.090921,253.195857,-2.705432,1446.426774
52.150001,1424.415347,253.338586,-2.553034,1446.770901
52.162501,1424.737196,253.493961,-2.407702,1447.114737
52.175001,1425.056054,253.661601,-2.269585,1447.457811
52.187501,1425.371602,253.840939,-2.13875,1447.79971
52.200001,1425.683636,254.031245,-2.015173,1448.140105
52.212501,1425.992083,254.23164,-1.898742,1448.478772
52.225001,1426.297017,254.441128,-1.789259,1448.815609
52.237501,1426.59866,254.658612,-1.686447,1449.150644
52.250001,1426.897385,254.88292,-1.58996,1449.484038
52.262501,1427.193705,255.112819,-1.499389,1449.816081
52.275001,1427.488259,255.347037,-1.414283,1450.147179
52.287501,1427.781798,255.58427,-1.334155,1450.477839
52.300001,1428.075152,255.823195,-1.258502,1450.808647
52.312501,1428.369212,256.062478,-1.186817,1451.140243
52.325001,1428.664892,256.300775,-1.118601,1451.47329
52.337501,1428.963104,256.536742,-1.053379,1451.808445
52.350001,1429.264725,256.769038,-0.990709,1452.146334
52.362501,1429.570565,256.996331,-0.930193,1452.487514
52.375001,1429.881341,257.21731,-0.871485,1452.832459
52.387501,1430.197654,257.430698,-0.814298,1453.18153
52.400001,1430.519966,257.635265,-0.758409,1453.53496
52.412501,1430.84859,257.829851,-0.703659,1453.892848
52.425001,1431.183677,258.013386,-0.649958,1454.255152
52.437501,1431.525224,258.184914,-0.59728,1454.621694
52.450001,1431.87307,258.34362,-0.545663,1454.99217
52.462501,1432.226921,258.488852,-0.495203,1455.366168
52.475001,1432.586357,258.620142,-0.446046,1455.743194
52.487501,1432.950868,258.737225,-0.398386,1456.122694
52.500001,1433.319873,258.840053,-0.352451,1456.504087
52.512501,1433.692757,258.928798,-0.308499,1456.886796
52.525001,1434.068893,259.003859,-0.266807,1457.270277
52.537501,1434.447677,259.065853,-0.227665,1457.654042
52.550001,1434.828546,259.115607,-0.191368,1458.037686
52.562501,1435.211002,259.154143,-0.15821,1458.420898
52.575001,1435.594618,259.182655,-0.128476,1458.803473
52.587501,1435.979052,259.202493,-0.102441,1459.185314
52.600001,1436.364039,259.215136,-0.080366,1459.566424
52.612501,1436.74939,259.222165,-0.062491,1459.946897
52.625001,1437.134972,259.225243,-0.049038,1460.326901
52.637501,1437.520701,259.226084,-0.040205,1460.706654
52.650001,1437.90651,259.226431,-0.036167,1461.086403
52.662501,1438.292336,259.228032,-0.037073,1461.466393
52.675001,1438.678091,259.23261,-0.043042,1461.846845
52.687501,1439.063647,259.241844,-0.054165,1462.227929
52.700001,1439.448814,259.257338,-0.070499,1462.609743
52.712501,1439.83333,259.280599,-0.092068,1462.992295
52.725001,1440.216851,259.31301,-0.11886,1463.375492
52.737501,1440.598952,259.35581,-0.150827,1463.759133
52.750001,1440.979131,259.410064,-0.187883,1464.142914
52.762501,1441.356823,259.47665,-0.22991,1464.526434
52.775001,1441.731417,259.556239,-0.276755,1464.909211
52.787501,1442.102281,259.649285,-0.328241,1465.290705
52.800001,1442.46879,259.756018,-0.384166,1465.67034
52.812501,1442.830353,259.876443,-0.444317,1466.04754
52.825001,1443.186446,260.010345,-0.508473,1466.421753
52.837501,1443.536641,260.157304,-0.576416,1466.792483
52.850001,1443.880626,260.316705,-0.647945,1467.159319
52.862501,1444.21823,260.487763,-0.722877,1467.521957
52.875001,1444.549436,260.669542,-0.801062,1467.880215
52.887501,1444.874388,260.860982,-0.882388,1468.23405
52.900001,1445.193387,261.060918,-0.966786,1468.583557
52.912501,1445.506892,261.268108,-1.054236,1468.928967
52.925001,1445.8155,261.481246,-1.144765,1469.27064
52.937501,1446.119928,261.698987,-1.23845,1469.609043
52.950001,1446.420989,261.919951,-1.33541,1469.944735
52.962501,1446.719568,262.142745,-1.435808,1470.278337
52.975001,1447.016585,262.365961,-1.539834,1470.610508
52.987501,1447.312968,262.588192,-1.647703,1470.941909
53.000001,1447.609621,262.808035,-1.759644,1471.273182
53.012501,1447.907393,263.0241,-1.875885,1471.604911
53.025001,1448.20705,263.235016,-1.996643,1471.937607
53.037501,1448.509249,263.439449,-2.122113,1472.271677
53.050001,1448.814523,263.636113,-2.252458,1472.607413
53.062501,1449.123259,263.823786,-2.387798,1472.944979
53.075001,1449.435697,264.001336,-2.528201,1473.284404
53.087501,1449.751921,264.167738,-2.673683,1473.625589
53.100001,1450.071871,264.3221,-2.824201,1473.96831
53.112501,1450.395348,264.463686,-2.979655,1474.312241
53.125001,1450.722035,264.591941,-3.139891,1474.656969
53.137501,1451.051519,264.706502,-3.304709,1475.002022
53.150001,1451.383318,264.807218,-3.473868,1475.346897
53.162501,1451.716908,264.894161,-3.647099,1475.691092
53.175001,1452.051752,264.967622,-3.824113,1476.034131
53.187501,1452.387331,265.028116,-4.004614,1476.375595
53.200001,1452.723163,265.076368,-4.188307,1476.715142
53.212501,1453.05883,265.113304,-4.374909,1477.052527
53.225001,1453.393988,265.140031,-4.564153,1477.387611
53.237501,1453.728382,265.157816,-4.755792,1477.720371
53.250001,1454.061842,265.168065,-4.949602,1478.050893
53.262501,1454.394287,265.172295,-5.145375,1478.37937
53.275001,1454.72571,265.172113,-5.342921,1478.706086
53.287501,1455.056171,265.169187,-5.542054,1479.031397
53.300001,1455.385774,265.165226,-5.742585,1479.355713
53.312501,1455.714651,265.161949,-5.944317,1479.679472
53.325001,1456.042941,265.161065,-6.147027,1480.003116
53.337501,1456.370768,265.164246,-6.350459,1480.327065
53.350001,1456.698222,265.173107,-6.554319,1480.651697
53.362501,1457.025346,265.189171,-6.758265,1480.977323
53.375001,1457.352119,265.213858,-6.961906,1481.304175
53.387501,1457.678453,265.248447,-7.164804,1481.632393
